-0.0,208.86291637306255,117.89957367251117,172.55235731381038,141.35480181530593,167.6057599775496,197.02453899400297,151.46080015896194,168.64653599870104,238.7813271835068,156.68644513395452,350.90236049628845,186.75397118256055,228.765944277737,234.497850176859,247.04664887003358,248.66971605617886,278.42454777618406,173.87102481382394,167.17026526434069
208.86291637306255,-0.0,190.6332433993684,154.19584544710546,158.2516254867836,251.09959518617325,134.25796458267263,257.30826831574205,203.64811256524683,119.57425612929762,143.85869590317978,171.4588041672877,216.7584333980066,141.66471993112228,120.22586814417036,101.88529875431615,35.33260292051031,80.45903206814103,126.92151505108338,147.20761718871597
117.89957367251117,190.6332433993684,-0.0,240.21716998605888,149.3129919021089,167.49623175860987,219.30359617899614,181.4298564825154,187.526534384729,191.69630121416665,151.41889344291278,223.47155646941962,179.84040119467235,251.18477015149114,168.4985319076121,168.85598731501088,201.62354657760434,132.9709384509925,168.53811888635738,170.67224265421427
172.55235731381038,154.19584544710546,240.21716998605888,-0.0,235.10109916098645,229.24396594275726,137.03853982173382,311.97812102645935,230.07083329811854,102.75672174585712,205.15442785675253,214.47879260631754,202.35691949341125,186.53007519813164,100.60394329102536,144.54286696947665,180.44587134855868,122.51068173843439,104.99206044978482,133.02917459248133
141.35480181530593,158.2516254867836,149.3129919021089,235.10109916098645,-0.0,81.02831441945476,195.9247861149657,97.39839717193954,127.88293441592162,501.49592655763075,200.07059927480478,232.35465591597162,178.1466565579233,192.0470602421619,203.42392699903024,254.67560115003312,288.7275498251081,171.09133398803564,152.52806308474558,233.51660519553485
167.6057599775496,251.09959518617325,167.49623175860987,229.24396594275726,81.02831441945476,-0.0,209.99239667880255,89.48151075478327,113.06457771552856,182.88524351884433,227.34410983249646,308.80107626745723,361.27451388149814,291.6675114444803,198.44716277459892,194.64545642760913,247.86240153476467,161.61249062809142,188.2282496788821,272.71858787586785
197.02453899400297,134.25796458267263,219.30359617899614,137.03853982173382,195.9247861149657,209.99239667880255,-0.0,277.1616243314555,201.9378887180019,122.53428300621285,182.96673858791382,228.64708226252623,152.95999044247284,183.14138052675057,120.43213491548185,139.93238614102245,157.2303184556603,132.26612270971316,143.55021490164197,161.6644429459729
151.46080015896194,257.30826831574205,181.4298564825154,311.97812102645935,97.39839717193954,89.48151075478327,277.1616243314555,-0.0,130.75056469824287,180.41361907464594,195.45757903979785,219.13956563236727,195.6928310415662,159.92558973885426,193.98519190156065,177.98923836031258,276.31943391812,187.2697177164744,166.69777508996327,216.71588841064812
168.64653599870104,203.64811256524683,187.526534384729,230.07083329811854,127.88293441592162,113.06457771552856,201.9378887180019,130.75056469824287,-0.0,202.59240892705967,203.040720707823,206.78615942488764,170.05145924692948,222.0141423782971,179.07986445919673,133.7258475804918,160.75759071376697,172.19344778678337,299.52476600237895,167.08820384963585
238.7813271835068,119.57425612929762,191.69630121416665,102.75672174585712,501.49592655763075,182.88524351884433,122.53428300621285,180.41361907464594,202.59240892705967,-0.0,166.69328130959997,129.45824233019684,157.42251566783557,195.89092247834253,31.400868560387085,136.35430912940984,133.36202597272705,133.74858750530424,59.933067348055104,164.9029317517371
156.68644513395452,143.85869590317978,151.41889344291278,205.15442785675253,200.07059927480478,227.34410983249646,182.96673858791382,195.45757903979785,203.040720707823,166.69328130959997,-0.0,76.93034787342405,123.51854666758743,156.84925800105282,157.91961391819402,154.05324649975609,148.26979270328775,121.48389675227875,228.26586669326008,165.87134171235496
350.90236049628845,171.4588041672877,223.47155646941962,214.47879260631754,232.35465591597162,308.80107626745723,228.64708226252623,219.13956563236727,206.78615942488764,129.45824233019684,76.93034787342405,-0.0,138.3526290666793,142.48194554442247,144.1135276819477,128.1599880274195,203.67850890292303,118.34011720170581,157.12276405927923,147.7918667896895
186.75397118256055,216.7584333980066,179.84040119467235,202.35691949341125,178.1466565579233,361.27451388149814,152.95999044247284,195.6928310415662,170.05145924692948,157.42251566783557,123.51854666758743,138.3526290666793,-0.0,177.77957622106686,138.43604985949395,146.12194483961167,185.71216256942824,191.8455179531839,178.7672523171508,153.79190569815864
228.765944277737,141.66471993112228,251.18477015149114,186.53007519813164,192.0470602421619,291.6675114444803,183.14138052675057,159.92558973885426,222.0141423782971,195.89092247834253,156.84925800105282,142.48194554442247,177.77957622106686,-0.0,175.28890296007674,215.18486166708772,156.57210262022,184.6242663882033,181.39072671763128,63.517234683891225
234.497850176859,120.22586814417036,168.4985319076121,100.60394329102536,203.42392699903024,198.44716277459892,120.43213491548185,193.98519190156065,179.07986445919673,31.400868560387085,157.91961391819402,144.1135276819477,138.43604985949395,175.28890296007674,-0.0,118.826358965964,139.7107452118216,125.90585896893025,71.31641887713818,165.9317617123359
247.04664887003358,101.88529875431615,168.85598731501088,144.54286696947665,254.67560115003312,194.64545642760913,139.93238614102245,177.98923836031258,133.7258475804918,136.35430912940984,154.05324649975609,128.1599880274195,146.12194483961167,215.18486166708772,118.826358965964,-0.0,109.74768505385708,30.7506060236301,139.23564914860484,167.8120658317698
248.66971605617886,35.33260292051031,201.62354657760434,180.44587134855868,288.7275498251081,247.86240153476467,157.2303184556603,276.31943391812,160.75759071376697,133.36202597272705,148.26979270328775,203.67850890292303,185.71216256942824,156.57210262022,139.7107452118216,109.74768505385708,-0.0,95.32686321158167,147.34883877949574,157.7946242434798
278.42454777618406,80.45903206814103,132.9709384509925,122.51068173843439,171.09133398803564,161.61249062809142,132.26612270971316,187.2697177164744,172.19344778678337,133.74858750530424,121.48389675227875,118.34011720170581,191.8455179531839,184.6242663882033,125.90585896893025,30.7506060236301,95.32686321158167,-0.0,148.6412073606527,156.04984833938786
173.87102481382394,126.92151505108338,168.53811888635738,104.99206044978482,152.52806308474558,188.2282496788821,143.55021490164197,166.69777508996327,299.52476600237895,59.933067348055104,228.26586669326008,157.12276405927923,178.7672523171508,181.39072671763128,71.31641887713818,139.23564914860484,147.34883877949574,148.6412073606527,-0.0,138.23906476394174
167.17026526434069,147.20761718871597,170.67224265421427,133.02917459248133,233.51660519553485,272.71858787586785,161.6644429459729,216.71588841064812,167.08820384963585,164.9029317517371,165.87134171235496,147.7918667896895,153.79190569815864,63.517234683891225,165.9317617123359,167.8120658317698,157.7946242434798,156.04984833938786,138.23906476394174,-0.0
